Unnamed: 0,tconst,worldwide,primaryTitle,startYear,runtimeMinutes,averageRating,Musical,Sport,Western,Documentary,Comedy,Horror,Music,Sci-Fi,Adventure,Thriller,Action,War,Mystery,Romance,News,Family,Drama,Crime,Adult,Biography,Animation,Fantasy,History,has_good_actor,has_good_director
1660,tt0421239,96258201.0,Red Eye,2005,85,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,tt0872230,21500813.0,My Soul to Take,2010,107,4.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1662,tt1262416,97231420.0,Scream 4,2011,111,6.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1706,tt0368008,96105910.0,The Manchurian Candidate,2004,129,6.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1707,tt0270707,7093284.0,The Truth About Charlie,2002,104,4.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1709,tt0473692,2201933.0,Neil Young: Heart of Gold,2006,103,7.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1710,tt3623726,41325328.0,Ricki and the Flash,2015,101,5.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1715,tt0913958,119263.0,Jimmy Carter Man from Plains,2007,125,6.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1716,tt2043931,221082.0,Neil Young Journeys,2011,87,6.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1717,tt2276069,46874.0,A Master Builder,2013,130,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1721,tt1084950,16937968.0,Rachel Getting Married,2008,113,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1732,tt0377031,226189.0,The Agronomist,2003,90,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1789,tt0404030,3601974.0,Everything Is Illuminated,2005,106,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1799,tt0446755,26910847.0,The Painted Veil,2006,125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1800,tt1423995,10300416.0,Stone,2010,105,5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1803,tt0361309,3361213.0,We Don't Live Here Anymore,2004,101,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1811,tt5270948,18263470.0,Chappaquiddick,2017,106,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1820,tt2167266,5853509.0,Tracks,2013,112,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1849,tt0466909,119974972.0,The Omen,2006,110,5.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1851,tt0467197,87066930.0,Max Payne,2008,100,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1852,tt1606378,304654182.0,A Good Day to Die Hard,2013,98,5.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,tt0159273,91753202.0,Behind Enemy Lines,2001,106,6.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1860,tt0377062,35021497.0,Flight of the Phoenix,2004,113,6.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1864,tt2679552,2128301.0,I.T.,2016,95,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1909,tt0902270,179507.0,Constantine's Sword,2007,93,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911,tt6153962,13498.0,Shadowman,2017,81,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1928,tt0937239,11441.0,Sputnik Fever,2007,87,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,tt0944835,293503354.0,Salt,2010,100,6.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,tt0252444,16217411.0,Rabbit-Proof Fence,2002,94,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1939,tt0258068,27674124.0,The Quiet American,2002,101,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1941,tt0437232,5710236.0,Catch a Fire,2006,101,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1950,tt0435651,66980456.0,The Giver,2014,97,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1962,tt5688068,21712.0,Above Suspicion,2019,104,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1996,tt1034303,51262751.0,Defiance,2008,137,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1997,tt1596345,5578519.0,Pawn Sacrifice,2014,115,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1999,tt0450259,171720398.0,Blood Diamond,2006,143,8.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2000,tt0325710,454627263.0,The Last Samurai,2003,154,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2002,tt3393786,162146076.0,Jack Reacher: Never Go Back,2016,118,6.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,tt3263946,148504.0,Trial by Fire,2018,127,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2007,tt0758752,102820008.0,Love & Other Drugs,2010,112,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2066,tt1053424,18409891.0,Repo Men,2010,111,6.3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,tt1301990,46029.0,Every Day,2010,93,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2077,tt2707810,44069.0,Submission,2017,106,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2096,tt1610525,502518.0,Chuck,2016,98,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2097,tt2222052,393306.0,My Salinger Year,2020,101,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2098,tt2652092,3396345.0,The Good Lie,2014,110,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2104,tt4116116,165801.0,My Internship in Canada,2015,108,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,tt0810809,47643.0,Congorama,2006,105,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2109,tt1163752,14345.0,"It's Not Me, I Swear!",2008,110,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2110,tt0260193,11180.0,The Left-Hand Side of the Fridge,2000,90,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,tt2011971,9074711.0,Monsieur Lazhar,2011,95,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2176,tt1655416,4446852.0,Mental,2012,116,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2177,tt0219374,489075.0,Unconditional Love,2002,124,6.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2178,tt0316396,121975011.0,Peter Pan,2003,113,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2181,tt1093908,108394089.0,Confessions of a Shopaholic,2009,104,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2216,tt1709143,187191.0,The Last Days on Mars,2013,98,5.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,tt1895587,98690254.0,Spotlight,2015,129,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2227,tt1606392,11789613.0,Win Win,2011,106,7.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2228,tt0857191,18197518.0,The Visitor,2007,104,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2229,tt3203616,6501058.0,The Cobbler,2014,99,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2237,tt0340377,8701337.0,The Station Agent,2003,89,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2276,tt2032557,2176576.0,The Reluctant Fundamentalist,2012,130,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2277,tt0433416,20354321.0,The Namesake,2006,122,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2278,tt1129445,19643086.0,Amelia,2009,111,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2280,tt0265343,30787356.0,Monsoon Wedding,2001,114,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2286,tt0241025,19463185.0,Vanity Fair,2004,141,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2288,tt4341582,10367161.0,Queen of Katwe,2016,124,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2336,tt2275471,14147.0,A Perfect Man,2013,95,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2346,tt2417712,124875.0,Goon: Last of the Enforcers,2017,101,5.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,tt2752724,88045.0,Money for Nothing: Inside the Federal Reserve,2013,104,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2365,tt4131800,60330833.0,My Little Pony: The Movie,2017,99,6.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2375,tt9185066,6596.0,Human Capital,2019,98,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2376,tt1302001,24657.0,Harvest,2010,102,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2379,tt2291540,1436751.0,My Friend Dahmer,2017,107,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2381,tt8305852,1965113.0,All My Life,2020,91,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2382,tt8058874,190760.0,We Summon the Darkness,2019,91,5.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,tt3339534,17575.0,How He Fell in Love,2015,107,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2435,tt0215129,119754278.0,Road Trip,2000,93,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2436,tt0302886,87135520.0,Old School,2003,88,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2437,tt7286456,1074251311.0,Joker,2019,122,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2438,tt0462519,24470583.0,School for Scoundrels,2006,100,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2442,tt0335438,170268750.0,Starsky & Hutch,2004,101,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2443,tt1119646,469310836.0,The Hangover,2009,100,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2444,tt1231583,211780824.0,Due Date,2010,95,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2445,tt1951261,362000072.0,The Hangover Part III,2013,100,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2447,tt0168515,391653.0,Bittersweet Motel,2000,82,7.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2458,tt1411697,586764305.0,The Hangover Part II,2011,102,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2460,tt2005151,86234523.0,War Dogs,2016,114,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2542,tt0250687,85498534.0,Rat Race,2001,112,6.4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,tt0356634,203172417.0,Garfield,2004,80,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2555,tt0383060,12506362.0,Zoom,2006,93,4.4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,tt0283054,3042497.0,Thunderpants,2002,87,3.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2557,tt1107860,96008.0,The Maiden Heist,2009,90,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2592,tt0361399,52456.0,Blast,2004,92,4.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,tt0376108,17492014.0,Rebound,2005,86,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2603,tt0195945,59827328.0,Next Friday,2000,98,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,tt0240462,176104344.0,Dr. Dolittle 2,2001,87,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2605,tt0317303,164433867.0,Daddy Day Care,2003,92,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2611,tt4981636,23316139.0,Middle School: The Worst Years of My Life,2016,92,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2612,tt0422774,58388068.0,Are We Done Yet?,2007,92,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2613,tt1114740,183348429.0,Paul Blart: Mall Cop,2009,91,5.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2672,tt0400497,144146816.0,Herbie Fully Loaded,2005,101,4.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2673,tt0367631,97446.0,D.E.B.S.,2004,91,5.3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2677,tt6133130,1899615.0,Professor Marston & the Wonder Women,2017,108,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2702,tt1082599,45927.0,Stag Night,2008,84,4.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,tt2078718,22504.0,Sacrifice,2016,91,5.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2722,tt7504726,111105497.0,The Call of the Wild,2020,100,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2732,tt0431308,156835339.0,P.S. I Love You,2007,126,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2733,tt1559547,60052138.0,Beautiful Creatures,2013,124,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2734,tt0463998,43095175.0,Freedom Writers,2007,123,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2754,tt2474024,292092.0,The Last Five Years,2014,94,5.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2772,tt2279339,42426912.0,Love the Coopers,2015,107,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2775,tt0277027,97818139.0,I Am Sam,2001,132,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2792,tt5580036,53939297.0,"I, Tonya",2017,119,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2793,tt0419984,33683200.0,Mr. Woodcock,2007,87,5.2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2795,tt2025690,52099090.0,The Finest Hours,2016,117,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2796,tt1647668,38483455.0,Million Dollar Arm,2014,124,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2797,tt1438176,41002607.0,Fright Night,2011,106,6.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,tt0805564,11293663.0,Lars and the Real Girl,2007,106,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2852,tt0253867,69319426.0,The Sweetest Thing,2002,84,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2854,tt0492389,36351945.0,Furry Vengeance,2010,92,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2856,tt0997047,51549674.0,College Road Trip,2008,83,4.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2858,tt0433400,51024243.0,Just Friends,2005,96,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2861,tt10362466,47990414.0,After We Collided,2020,105,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2902,tt0171356,3284444.0,Gun Shy,2000,101,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2911,tt0171580,29364989.0,Nurse Betty,2000,110,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2912,tt0947802,44655002.0,Lakeview Terrace,2008,110,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2914,tt0256276,14815898.0,Possession,2002,102,6.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2915,tt1321509,49050886.0,Death at a Funeral,2010,92,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,tt0308878,826617.0,The Shape of Things,2003,96,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2927,tt0450345,38805380.0,The Wicker Man,2006,102,3.7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2930,tt2231138,6420.0,Some Velvet Morning,2013,84,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2981,tt0243736,95146283.0,40 Days and 40 Nights,2002,96,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2982,tt0462295,778.0,Flakes,2007,84,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,tt0490084,69485490.0,Because I Said So,2007,102,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3011,tt0257360,105834556.0,About Schmidt,2002,125,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3012,tt0375063,109706931.0,Sideways,2004,127,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3013,tt1389072,55003890.0,Downsizing,2017,135,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
3016,tt1033575,177243185.0,The Descendants,2011,115,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3019,tt1821549,27682872.0,Nebraska,2013,115,7.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3061,tt0322330,160846332.0,Freaky Friday,2003,97,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3062,tt0377092,130126277.0,Mean Girls,2004,97,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,tt0821640,102366815.0,Ghosts of Girlfriends Past,2009,115,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3064,tt0416236,164170327.0,The Spiderwick Chronicles,2008,96,6.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3065,tt1686821,15642346.0,Vampire Academy,2014,104,5.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3066,tt0425123,102854431.0,Just Like Heaven,2005,95,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3068,tt1798603,24079268.0,Bad Santa 2,2016,92,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3070,tt0192111,13127022.0,Head Over Heels,2001,86,5.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3076,tt1396218,187361754.0,Mr. Popper's Penguins,2011,94,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3151,tt0357054,541330.0,Last Shot,2004,93,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3161,tt0365485,17356268.0,The Matador,2005,96,6.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3162,tt0455782,7674033.0,The Hunting Party,2007,101,6.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3163,tt2402105,1307599.0,Dom Hemingway,2013,93,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3191,tt0427229,130224158.0,Failure to Launch,2006,97,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3192,tt1392197,83761844.0,Marmaduke,2010,99,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3193,tt0284490,77885672.0,Showtime,2002,95,5.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3198,tt0184894,99274467.0,Shanghai Noon,2000,110,6.6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,tt0490204,22242388.0,Reign Over Me,2007,124,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3232,tt2883434,21833967.0,Black or White,2014,121,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3233,tt0365885,28237488.0,The Upside of Anger,2005,118,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3235,tt0420757,1165186.0,Man About Town,2006,96,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3271,tt0497972,1229330.0,Sex and Death 101,2007,117,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3281,tt0974661,136316880.0,17 Again,2009,102,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3282,tt1438254,48190704.0,Charlie St. Cloud,2010,100,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3284,tt0280760,6919198.0,Igby Goes Down,2002,98,6.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3287,tt1374989,16457494.0,Pride and Prejudice and Zombies,2016,108,5.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3321,tt0981072,287567.0,The Lucky Ones,2007,115,6.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3322,tt1219289,161849455.0,Limitless,2011,105,7.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
